,cor_name,title,label
15016,나무가,강판권 계명대 교수 “대구시의 오래된 가로수 보전에 박수…나무와 함께 산다...,positive
15017,나무가,“성벽에 뿌리 내리는 나무… 붕괴 위험 대책마련 시급”,neutral
15018,나무가,"이낙연 전남도지사,“일대일로 구상에 동참·공동 번영 이루자”",neutral
15019,나무가,‘국내 민간정원 1호는?’…정원법 시행 후 충남·제주서 첫 민간정원 등록,neutral
15020,나무가,'단풍 라이딩' 인기…전국 단풍 코스 베스트 3는?,neutral
15021,나무가,"인천수목원, 장미향기 연주회",neutral
15022,나무가,[스마트 리빙] 산마다 다른 '단풍' 外,neutral
15023,나무가,'유통명가' 롯데의 위기… 잇단 악재에 '최악의 해',negative
15024,아이진,"[공모주뜯어보기]아이진, 기술특례 대박행진 이을까",positive
15025,아이진,"코넥스, 거래량·거래대금 모두 증가",neutral
15028,아이진,공모주 훈풍 속 '나무가' 올해 첫 공모청약 미달,negative
15030,아이진,"아이진, 공모가 1만3500원 확정… 수요예측 경쟁률 407.14대 1",neutral
15031,아이진,"아이진, 공모가 1만3500원 확정",neutral
15032,아이진,"아이진, 공모가 1만3500원 확정..수요예측 경쟁률 407.14대 1",neutral
15033,아이진,"아이진, 공모가 1만3500원 확정…수요예측 경쟁률 407.14 대 1",neutral
15034,아이진,아이진 공모가 1만3500원 확정… 수요예측 경쟁률 408대1,neutral
15035,아이진,"아이진, 유상증자 최종발행가 1만3500원 확정",neutral
15036,아이진,[공시] 아이진 유상증자 최종발행가 1만3500원 확정,neutral
15037,아이진,부광약품 '기막힌 대물림' 노하우,neutral
15040,아이진,금호에이치티·유앤아이 공모나선다,neutral
15041,아이진,케어젠·금호에이치티 등 5곳 공모주 청약,neutral
15042,아이진,'코스닥 대어(大魚)' 바이오기업 케어젠 공모주 청약,neutral
15045,아이진,금호에이치티·유앤아이 등 5곳 이번 주 공모주 청약,neutral
15047,아이진,[마켓빅5] 핵심 키워드 및 투자전략,neutral
15048,네오오토,"[에셋플러스] 이달의 핫 IPO, 네오오토",neutral
15049,네오오토,"네오오토, 공모가 1만2000원으로 확정",neutral
15050,네오오토,"[이슈N현장] 이 불황에 시총 1조 신화 쓰는 코스닥 대박주들..PRP, DG, 케어젠",neutral
15051,아이진,"거래소 기술특례 상장제도 개편 6개월, 성과는?",neutral
15052,네오오토,"네오오토, 파워트레인 기어의 거장-BNK투자증권",neutral
15053,네오오토,"IPO 투자, 지금 들어가도 될까?",neutral
15054,리드,"설현, 여진구와 키스신에 심쿵? ""어린데도 리드를 잘하더라""",neutral
15055,리드,"'송곳' 예성 ""슈주 리드보컬 하느라 연기 기회 늦어졌다""",negative
15056,리드,"[유로파리그 토트넘 안더레흐트]해리 케인 선제골, 토트넘 1대 0 리드",neutral
15057,리드,"[WKBL]'3쿼터 커리 타임' 신한은행, 삼성생명 꺾고 2연승",positive
15058,리드,"‘41일 만의 복귀’ 손흥민, 결승골 어시스트",neutral
15059,리드,'백지선호' 2015 EIHC 1차전 오스트리아에 석패,negative
15060,리드,‘마녀사냥’ 조동혁 “남자는 6초마다 야한 생각? 내 경우엔 7초”,neutral
15061,리드,"지동원 상승세, ‘슈틸리케호’도 반긴다!",positive
15062,리드,"'로즈 29점' 시카고 불스 신승, OKC 3연패 수렁",negative
15063,리드,"용마고, 주니어다이노스 윈터파이널 우승",neutral
15064,리드,"리드코프, 3분기 영업익 128억…2.26% 증가",positive
15065,리드,"[EPL] 토트넘 해리 케인 북런던더비서 골 폭발, 4경기 연속골... 아스날 1-0 ...",positive
15066,리드,"SNL 이태임, ""연애스타일? 리드하는 사람 좋아. 내성적인 사람이랑 오래 만나...",neutral
15067,리드,[직장생활 꿀팁] 나만의 업무패턴을 만들어 직장생활을 리드하자,neutral
15068,리드,"설현, “여진구와의 키스신? 나이 어려도 리드를 잘해”… ‘어머’",neutral
15069,리드,"[WK리그]인천현대제철, 이천대교 제압…사상 첫 3연패",negative
15070,리드,"[U-17월드컵]나이지리아 '우승', 말리에 2대0 승리",neutral
15071,리드,"[WKBL] 삼성생명, KB잡고 개막 2연패 끝 첫승",positive
15072,리드,"‘균형 잡힌’ 대한항공, ‘불균형’ KB손해보험 완파",negative
15073,리드,"까사미아, 광주상무점 리뉴얼 오픈",neutral
15074,리드,먹는 존재 안영미 “베드신 촬영? 노민우가 리드했다”,neutral
15075,리드,"데코페이브, 단양1공장 준공 “콘크리트블록 리드할 것”",neutral
15076,리드,"[프리미어12] '리드는 우리' 미국 아담프레이저, 역전 적시타",neutral
15077,리드,"우리카드, 현대캐피탈에 설욕전",neutral
15078,리드,"3위 전쟁, 홈 연승 신기록 이은 KGC가 웃었다",neutral
15079,리드,"삼성 지펠 T9000, 패밀리 세일 1주일만에 4000대 판매",neutral
15080,리드,"[V-리그]IBK기업은행, GS칼텍스 완파…2위 도약",positive
15081,리드,"'먹는 존재' 노민우 ""안영미, 베드신때 아무것도 안걸쳐""",neutral
15082,리드,"<프리미어12> 대표팀, 중남미 강호 도미니카 넘어라",neutral
15083,리드,‘창세기전’ 모바일게임으로 만든다,neutral
15084,하이즈항공,"네오오토, 하이즈항공 등 7社 코스닥 공모",neutral
15086,하이즈항공,항공기 부품사·스팩 등 7곳 공모주 청약,neutral
15087,하이즈항공,이번주 엠지메드 등 6개사 공모주 청약,neutral
15089,리드,"삼성화재, 우리카드 꺾고 4경기 만에 홈 첫승(종합)",neutral
15090,리드,XIA준수 “전 잘 생기지 않았다…나이 먹을수록 괜찮은 것 같아”,neutral
15091,리드,"KDB생명, 조은주 재역전 3점포로 첫 승 수확",positive
15092,리드,"'시계 형님' 클라크 18점 활약… 모비스, SK꺾고 2연패 탈출",positive
15093,리드,"‘캣벨 41득점’ GS칼텍스, 대량 범실 버텨낸 역전승",positive
15094,리드,"4골 폭발 윤주태, 박주영 넘어 '슈퍼매치 역사' 새로 쓰다",neutral
15095,리드,"'종횡무진' 피어슨, KDB생명 시즌 첫 승",positive
15096,리드,"[프로농구]모비스, SK 잡고 연패 탈출…오리온 헤인즈, 외인최다득점(종합)",positive
15097,리드,"삼성화재, 우리카드에 3-0 완승 '홈경기 첫 승'",positive
15098,리드,"프로농구 인삼공사, 오리온 꺾고 홈 10연승",positive
15099,리드,LED용 리드프레임 전문기업 매직마이크로 19일 코스닥시장 상장,neutral
15100,리드,'오네긴' 기자간담회 참석한 리드 앤더슨 감독,neutral
15101,리드,[포토엔]리드 앤더슨 예술감독 ‘한국에서의 공연 기대돼’(오네긴),neutral
15102,리드,"[유럽 챔피언스리그]맨시티 강력한 공격력 과시, 세비야에 3대 1리드 전반 종...",neutral
15103,리드,"신민아, 능숙한 키스 실력으로 리드하자 이준기 반응이… ""깜짝""",neutral
15104,리드,"레알 마드리드, 파리 생제르망에 '1-0 리드'…나초 선제골",neutral
15105,리드,"[한국-쿠바 슈퍼시리즈] 한국, 1회부터 3-0 리드…손아섭, 고척 첫 타점",neutral
15106,리드,"[SS포토] 슈퍼시리즈 김광현, 쿠바에 3-0 리드 안고 웃음꽃!",neutral
15107,리드,[쿠바전] ‘완벽투’ 이대은 “포수 리드대로 던졌다…결과는 만족”,positive
15108,리드,"한국, 슈퍼시리즈 1차전 7회 현재 6-0 리드",neutral
15110,리드,"오지현, 정규투어 첫 우승…'6타 차 리드'로 장식(ADT캡스챔피언십)",neutral
15111,리드,"[프리미어 12] 일본, 5회말 1점 추가 3-0 리드",neutral
15112,리드,[프리미어12] 강민호가 밝힌 일본전 투수 리드 전략,neutral
15113,리드,"이태임, 가식없는 19금 발언 ""리드하는 남자 좋아요""",neutral
15114,리드,"[야구] 한국 마운드, 日 리드오프 아키야마 쇼고 경계령",neutral
15115,리드,"[액션토너먼트]포모스F1, 화끈한 한타 파워로 1:0 리드(사이퍼즈 1세트)",neutral
15116,리드,"'슈퍼맨' 대한이, 삼둥이 리드보컬 되다",neutral
15117,리드,"[프리미어어 12] 사카모토, 대회 첫 홈런포 작렬…일본, 한국에 6회말 4-0 리...",neutral
15118,리드,"'을(乙)과의 연애' 신세계 이마트 ""리드는 이렇게""",neutral
15119,리드,"[V리그] 시몬 트리플크라운 OK저축은행, 한전에 역전승",positive
15120,네오오토,"네오오토, 하이즈항공 등 7社 코스닥 공모",neutral
15122,네오오토,항공기 부품사·스팩 등 7곳 공모주 청약,neutral
15123,네오오토,이번주 엠지메드 등 6개사 공모주 청약,neutral
15125,리드,"[프리미어12 한국 도미니카공화국]이대호 역전 투런, 한국 도미니카에 2대 1 ...",negative
15126,리드,"[프리미어12] 이대호가 넘겼다 7회 역전 투런포 쾅...한국, 도미니카 2-1 리드",neutral
15127,리드,"[프리미어12] ‘8회 5득점’ 한국, 도미니카에 7-1 리드",neutral
15128,리드,"진원생명과학, 월터리드 美 육군 연구소와 메르스 백신 임상 진행",neutral
15129,리드,"[SS포토]동료들을 리드하는 기성용, ""나를 따르라!""",neutral
15130,리드,"이태임 교통사고, 내성적인 남자 '짜증났다' 리드하는 남자가 좋아?",neutral
15131,리드,"고아라, 풍만 볼륨감에 키스도 수준급? ""잘 리드해주더라"" 눈길",neutral
15132,리드,"'한국 도미니카' 8회초 김현수 3루타, 7-1 리드 (프리미어12)",neutral
15133,리드,"tvN 새 예능 ’방시팝’, 12월10일 첫 방송",neutral
15134,리드,"-올림픽축구- 신태용호, 모로코에 0-1 패배",negative
15135,네오오토,하이즈항공·네오오토 등 7곳 이번 주 공모 청약,neutral
15141,케이디켐,한 눈에 보는 11월 9일 장 이후 주요 뉴스 및 공시,neutral
15143,하이즈항공,"하이즈항공, 2030년까지 매년 일감 年매출의 4배 확보",positive
15144,하이즈항공,[초대석] 하상헌 하이즈항공 대표,neutral
15145,하이즈항공,하이즈항공·네오오토 등 7곳 이번 주 공모 청약,neutral
15147,하이즈항공,"[종목돋보기]아스트, 보잉 계약성과 가시화…실적·주가↑",positive
15150,리드,"‘그녀는 예뻤다’ 측 “최시원·황정음, 유쾌하게 현장 분위기 리드”",neutral
15151,리드,"챔피언스리그 뮌헨 대 아스날, 뮌헨 4대 1 리드 '멈추지 않는 골폭풍'",neutral
15152,리드,"이용규 치고 달리고, 리드오프 고민 지우다!",neutral
15153,리드,"바이에른 뮌헨, 아스날에 3골 폭발 '3대 0 리드'",neutral
15154,리드,‘데일리 MVP’ 이대은 “포수 리드대로 던졌다…결과는 만족”,positive
15155,리드,"[집중분석]오리온 조 잭슨, 모비스의 덫을 파괴하다",neutral
15156,리드,"[프로배구] '테일러 27득점' 흥국생명, 선두 현대건설 승점 1점차 추격",positive
15157,리드,"잭슨 맹활약 오리온, 모비스 꺾고 1위 질주",positive
15158,리드,"여자농구 양지희, 더블더블…우리은행 2연승",positive
15159,리드,스트릭렌 오니 양지희 사네…우리은행 2연승,positive
15160,하이즈항공,"[인베스트조선] 하이즈항공 IPO ""KAI 의존도 낮추겠다""",positive
15161,하이즈항공,[IPO 지상 중계 │하이즈항공] 항공기 부품제조 전문 … 신흥시장 공략,neutral
15162,하이즈항공,"[IPO톡톡]하이즈항공 ""글로벌 항공기 부품기업 도약""",positive
15166,케이디켐,"[에셋플러스] 이달의 핫 IPO, 케이디켐",neutral
15167,하이즈항공,"하이즈항공, 공모가 1만8000원… 희망밴드 하단 밑돌아",neutral
15171,하이즈항공,애니젠·다이노나 '급등세'…현대엔지니어링·코엔스에너지↑,negative
15174,케이디켐,"케이디켐, 공모가 1만6000원 확정",neutral
15175,케이디켐,"케이디켐, 공모가 1만6000원… 총 185.6억원 조달",neutral
15176,케이디켐,"케이디켐, 공모가 1만6000원 확정",neutral
15177,케이디켐,"케이디켐, 공모가 1만6,000원 확정…10~11일 공모주 청약",neutral
15178,케이디켐,"케이디켐 ""공모가 1만6000원""",neutral
15179,케이디켐,"케이디켐, 공모가 1만6000원…이달 19일 코스닥 상장",neutral
15181,케이디켐,하이즈항공·네오오토 등 7곳 이번 주 공모 청약,neutral
15184,케이디켐,항공기 부품사·스팩 등 7곳 공모주 청약,neutral
15185,케이디켐,"네오오토, 하이즈항공 등 7社 코스닥 공모",neutral
15187,케이디켐,이번주 엠지메드 등 6개사 공모주 청약,neutral
15189,하이즈항공,"하이즈항공 25일 상장…""세계적 항공부품사로 도약""",positive
15190,하이즈항공,"하이즈항공, 11월 코스닥 상장…글로벌 항공기 제작전문기업으로 도약",neutral
15191,하이즈항공,"하이즈항공 ""中·日시장 공략…글로벌 항공기 제작사 도약""",positive
15192,하이즈항공,[코스닥IPO] 하이즈항공 “상장 통해 글로벌 항공기 제작전문기업으로 도약”,neutral
15193,하이즈항공,"하이즈항공 ""글로벌 항공기 전문기업 도약""",positive
15194,하이즈항공,"하이즈항공, 오는 25일 코스닥 상장...""글로벌 항공기 전문기업으로""",neutral
15195,하이즈항공,[마켓인사이드] '하이즈항공'에는 PER이 없다?,neutral
15196,하이즈항공,사천 항공업체 코스닥 상장 '붐',neutral
15197,하이즈항공,"하이즈항공, 코스닥 상장으로 글로벌 도약",neutral
15200,하이즈항공,"하이즈항공, 공모가 1만8000원…쏠림 현상에 발목",neutral
15202,하이즈항공,"하이즈항공, 공모가 1만8천원…희망밴드 하회",neutral
15203,하이즈항공,다이노나·현대엔지니어링 '강세'…엠씨티티바이오↑,negative
15205,하이즈항공,"아스트, 효율성 개선으로 이익 확대 지속 전망-NH",positive
15206,하이즈항공,"아스트, 대규모 수주로 내년에도 순항 가능<NH투자證>",positive
15207,하이즈항공,"[Hot-Line] “아스트, 내년 상반기까지 7000억원 신규 수주 기대”",positive
15208,하이즈항공,"아스트, 대규모 수주로 내년에도 순항 가능<NH투자證>",positive
15210,하이즈항공,"[Hot-Line] “아스트, 하이즈항공 상장으로 재평가 받을 것”",neutral
15211,하이즈항공,"아스트, LCC 성장에 대한 수혜",positive
15213,매직마이크로,"매직마이크로, 청약 경쟁률 36.57대 1…증거금 321.8억",neutral
15214,매직마이크로,"코넥스→코스닥 이전상장, 10개 종목 돌파",neutral
15215,매직마이크로,"코넥스社, 코스닥 이전상장 10곳 돌파…16일 아이진 상장",neutral
15216,매직마이크로,코넥스 졸업하고 코스닥 간 상장사 10곳 돌파,neutral
15217,매직마이크로,"코넥스에서 코스닥 시장 이전 상장한 회사, 10개 돌파 예정",neutral
15218,매직마이크로,코넥스->코스닥 이전상장 기업 10개 돌파,neutral
15219,매직마이크로,코넥스서 코스닥으로 이전한 상장사 10곳으로 늘어,neutral
15220,매직마이크로,코넥스기업의 코스닥시장 이전상장 10개社 돌파,neutral
15221,매직마이크로,"코넥스서 코스닥 이전 상장사, 수익률 좋아",positive
15222,매직마이크로,코스닥상장이전 코넥스기업 10곳 돌파,neutral
15223,에이티젠,"기술성 특례상장 에이티젠, 공모가 1만7000원 확정",neutral
15224,에이티젠,"에이티젠-엑시콘, 최종공모가 '희비'",neutral
15226,에이티젠,에이티젠 이틀째 '강세'…솔젠트·바이오플러스·LG CNS↑,negative
15227,에이티젠,최소 더블 최대 수십배…IPO 봇물에 비상장주 투자 대박,positive
15233,에치디프로,"에치디프로, IoT 기술 융합으로 CCTV 카메라 강자로 비상",positive
15234,에치디프로,"[신규상장기업 │ 에치디프로] ""2020년 글로벌 10위권 기업으로 도약""",positive
15235,에치디프로,머니투데이 오프라인 헤드라인-23일자,neutral
15236,에이티젠,[이주의 IPO기업]엑시콘·에이티젠,neutral
15239,에이티젠,"새내기 바이오·제약株, 미국발 약값 논쟁에 ‘휘청’",negative
15244,에치디프로,"""에치디프로, 국내 CCTV 카메라 선두기업…공모가 저평가""-유진",neutral
15245,에치디프로,"에치디프로, CCTV·IP카메라시장 확대로 수혜…공모금액 99억~114억 예상",positive
15246,에이티젠,"에이티젠, 오는 23일 코스닥 상장…“내년부터 매출 가시화”",neutral
15247,에이티젠,"에이티젠 ""코스닥 상장후 국내외 실적 본격화될 것""",positive
15248,에이티젠,"[IPO]에이티젠 박상우 ""암치료 패러다임 변화중""",neutral
15249,에이티젠,"에이티젠 ""엔케이뷰키트 통해 글로벌 바이오기업 도약""",positive
15250,에이티젠,"에이티젠, 내년부터 진단용 키트 북미향 매출 본격적으로 발생-하나금융투자",neutral
15251,에이티젠,"에이티젠, 면역 진단시장 도전…NK Vue키트 매출액 2016년부터 본격 발생",neutral
15252,에이티젠,"[이데일리N] 신동주 ""동생 신동빈, 경영능력 없어"" 外",negative
15256,에이티젠,"에이티젠, 공모가 1만7000원 확정… 희망밴드 상단 초과",neutral
15258,에이티젠,육일씨엔에쓰 '급등세'…에이티젠·에코마이스터·네이처리퍼블릭↑,negative
15259,에이티젠,"만화부터 암진단까지…최초 기업들, IPO 출사표",neutral
15264,에이티젠,"에이티젠, 국내 건강검진 및 美 수출 본격화되는 2016년 흑자 전망- BNK투자증...",positive
15268,더블유게임즈,더블유게임즈·제주항공…`IPO 대어` 이번주 공모,neutral
15269,더블유게임즈,'하반기 IPO 투톱' 더블유게임즈·제주항공 청약,neutral
15270,더블유게임즈,[장외시장동향] IPO 관련주 강세...더블유게임즈 12% 상승,negative
15271,더블유게임즈,제주항공·더블유게임즈 이번주 공모주 청약,neutral
15273,더블유게임즈,"소셜카지노와 모바일 캐주얼게임의 만남…""시너지 낸다""",positive
15274,더블유게임즈,[기자수첩]나스닥으로 가는 삼성이 아쉬운 이유,negative
15275,연우,[인베스트조선] 화장품 용기 생산 1위 연우 ”품질로 인정받겠다”,positive
15276,연우,"다문화가족, 이주민 독감예방 캠페인",neutral
15277,연우,"北탁구선수, 조선족..한예리 생애 첫 로코 도전",neutral
15278,연우,"하반기 IPO러시, 신규상장 목표치 달성하나",positive
15279,연우,헬스경향 ‘병의원브랜드 인증평가’…심사기준·인증절차 확정,neutral
15285,에이티젠,"에이티젠 ""상장후 실적 확대 본격화…글로벌 바이오기업 도약""",positive
15286,에이티젠,엑시콘·에이티젠 이번주 공모,neutral
15287,에이티젠,반도체 테스트장비사 엑시콘 공모주 청약,neutral
15288,에이티젠,게임·항공·중국기업… 공모주 큰장 열렸다,neutral
15290,에이티젠,[장외시장동향] 옐로모바일 21% 하락·육일씨엔에쓰 33% 상승,negative
15291,연우,"상장 앞둔 연우 ""中 진출과 사업영역 확대로 재도약""",positive
15292,연우,"엄정화 정재형, 모자도 똑같이 환상의 절친 “감사해”",positive
15293,연우,광주시 건축상 선정…첨단배드민턴장 금상,neutral
15294,연우,윤계상·한예리 ‘극적인 하룻밤’ 믿고 보는 대학로 연극의 극적인 변신,neutral
15295,연우,"광주시, ""제19회 광주광역시 건축상"" 선정 발표",neutral
15296,연우,"광주광역시, 제19회 건축상 선정",neutral
15297,연우,"윤계상, 한예리 눈 떠보니 한 이불 속? '극적인 하룻밤' 멘탈붕괴 포스터 공개",neutral
15298,연우,"하동차, 경남박람회 빛낸다",positive
15299,연우,"""숨은 별"" 한주완…'부끄럽게 잘생긴' 섹시 조각외모 (종합움짤) [SS포토&톡]",neutral
15300,연우,"[하동소식]윤상기 군수, 지역농업발전 선도인상 수상 등",neutral
15301,연우,"'유자식 상팔자' 오신환 국회의원, 알고보니 장동건과 한예종 동기?",neutral
15302,연우,하동 ‘왕의 녹차’ 경남차문화박람회 참가,neutral
15303,연우,"화장품 용기업체 연우, 22~23일 공모청약",neutral
15304,연우,"화장품 용기 제조 연우, 22·23일 공모주 청약",neutral
15306,연우,"극적인 하룻밤,대학로의 감동의 물결을 영화로 만난다",neutral
15307,연우,[에너지경제N]9월 새내기주 中최고는 인포마크…47% ↑,neutral
15308,연우,[‘슈퍼맨’ 100회①] 아이들과 함께한 감동의 순간들,neutral
15309,연우,"청양군, 엄정화·송승헌 주연의 영화 '미쓰 와이프' 상영",neutral
15310,연우,청양군! 문화의 달 10월 영화 상영 안내,neutral
15311,연우,"엄정화, 가슴 살짝 노출 '중년의 섹시미'",neutral
15312,연우,"엄정화 일상, 초근접 셀카에도 굴욕 無 '섹시+고혹'",neutral
15313,연우,[장외종목 분석] (16) 연우 | 화장용기 펌프 하나로 매출 1000억,neutral
15314,연우,"잇츠스킨과 연우 상장 추진, 화장품회사 상장 붐 재연",neutral
15315,연우,잘 나가는 '잇츠스킨·연우'... 연내 '증시 입성'도 잘될까?,positive
15316,연우,드라마 PD 10명이 추천한 단막극 10편,neutral
15317,연우,인천 남구 경력단절 여성 채용설명회,neutral
15319,연우,"[스마트 컨슈머]나눔이음, 따뜻한 마음 이어 더 큰 행복 만드는 ‘나눔’",neutral
15320,연우,유성구 과학멘토 역량강화 교육,neutral
15321,연우,대학로에 27일 개관할 '재능문화센터' 미리 가보니…,neutral
15322,연우,[10월20일자] 비즈니스포스트 아침의 주요기사,neutral
15323,연우,"반갑다연우야, 이주민 독감백신 나눔캠페인",neutral
15324,연우,"코스닥 상장 연우, 글로벌 경쟁력 매우 높다",positive
15325,연우,"장윤정, 아들 연우 근황 사진 공개 ""내가 도경완을 낳았다"" 폭소",neutral
15326,연우,"연우, 공모가 2만5200원 확정…기관경쟁률 317대 1 기록",neutral
15327,연우,[애널리스트에게 듣는다] 신규 상장 기업 투자전략,neutral
15328,연우,"장윤정, 이휘재 비밀 폭로 ""술 먹으니까 더러워지더라""",neutral
15329,연우,"강동원 윤계상 정우, 스크린에 모인 이상형 오빠들",neutral
15330,연우,"장윤정, 다시 태어나면 도경완 직장상사로? ""꿀빰 때리고 싶어""",neutral
15331,연우,"장윤정, 시어머니 엄청난 내리사랑 어느 정도? ""손 하나 까딱 못하게 해""",neutral
15333,더블유게임즈,"더블유게임즈, 공모가 6만5천원 확정",neutral
15334,더블유게임즈,더블유게임즈 코스닥 입성 눈앞… 소셜카지노 관련주 뜬다,neutral
15335,더블유게임즈,"더블유게임즈, 공모가 6만5000원 확정..“하반기 IPO 최대어”",neutral
15337,더블유게임즈,더블유게임즈 '나흘째' 강세…에이티젠·휴젤·LG CNS↑,negative
15338,더블유게임즈,"[단독] 손호준 HNC 게임즈 대표 ""리얼카지노 모바일 버전 다음달 출시""",neutral
15339,더블유게임즈,"네오위즈게임즈, 중국과 일본시장을 발판으로 2011년의 영광을 되찾아오기까지",neutral
15340,더블유게임즈,"하반기 IPO러시, 신규상장 목표치 달성하나",positive
15343,연우,"내달 상장 연우 ""사업 다각화·해외시장 확대로 재도약""",positive
15344,연우,화장품 시장 ‘파죽지세’ 용기 제조업 덩달아 ‘방긋’,negative
15345,연우,"국민 축하메시지 도착…""국회ON 첫발 응원합니다""",neutral
15346,연우,제19회 광주광역시 건축상 선정,neutral
15347,연우,"예산교육지원청, 자기주도학습을 위한 일일캠프 운영",neutral
15348,연우,광주시 건축상 선정,neutral
15349,연우,"청양군, 20일 엄정화 주연 ‘미쓰 와이프’ 영화상영",neutral
15350,연우,[이데일리N] 아파트 매매·전세가 상승폭 동반 확대 外,negative
15351,연우,청양군 문화의 달 10월 영화 상영,neutral
15352,연우,"청양군, 문화의 달 10월 영화 상영 안내",neutral
15353,연우,"연우, 공모가 2만5200원 확정",neutral
15354,연우,"연우, 공모가 2만5200원 확정",neutral
15355,연우,"연우, 공모가 25,200원 확정‥수요 예측경쟁률 317대 1",neutral
15356,연우,"연우, 공모가 2만5200원 확정...22~23일 청약실시",neutral
15357,연우,"연우, 밴드 상단 2만5200원으로 공모가 확정",neutral
15358,연우,"[마켓인사이트]연우, 공모가 2만5200원 확정..수요예측 '흥행'",positive
15359,연우,상장으로 '몫돈' 챙긴 K-뷰티업체들 중국행 러시,neutral
15360,연우,'극적인 하룻밤' 윤계상 한예리 '연애 乙 원나잇 커플' 스틸컷 공개,neutral
15361,연우,"‘극적인 하룻밤’ 윤계상-한예리, 눈만 봐도 ‘웃음’ 절로…‘설렘 폭발’",neutral
15362,연우,‘화정’ 한주완 “익숙함 경계하고 새로운 것 좇는 배우 되고파” [인터뷰],neutral
15363,더블유게임즈,"더블유게임즈 공모가 기대이상, 김가람 4800억 주식갑부",neutral
15365,더블유게임즈,"아마존 3분기 어닝서프라이즈 …베조스, 미 부자 순위 3위로 '껑충'",positive
15366,더블유게임즈,"[더벨]메디치인베, 세컨더리펀드 대박 기대감 '솔솔'",positive
15367,더블유게임즈,한 눈에 보는 10월 22일 장 이후 주요 뉴스 및 공시,neutral
15368,더블유게임즈,"증권가 3분기 실적 '진검승부'…메리츠vs한투, 왕좌는",neutral
15369,더블유게임즈,[매니저토크] 제주항공·태진인터내셔날…연내상장 공모주 노려볼만,neutral
15371,더블유게임즈,[10월24일자] 비즈니스포스트 아침의 주요기사,neutral
15373,더블유게임즈,"더블유게임즈, 소셜카지노 게임 고성장 수혜-NH",positive
15374,더블유게임즈,"NH투자證 “더블유게임즈, 성장성이 돋보이는 기업”",positive
15375,더블유게임즈,"[IPO톡톡]더블유게임즈 ""2018년까지 매출 5천억 달성""",positive
15376,더블유게임즈,"NH투자증권 ""더블유게임즈, 상장 이후 추가적인 주가 상승도 가능""",positive
15379,더블유게임즈,네이처리퍼블릭 '강세'…에이티젠·육일씨엔에쓰·덴티움↑,positive
15383,더블유게임즈,더블유게임즈 공모 첫날…오전 240억원 몰려,negative
15386,더블유게임즈,"더블유게임즈·제주항공, 이번 주 공모 청약 실시",neutral
15387,더블유게임즈,"[웰스투어 인터뷰④]공모주 투자, ""단3일로 가장 확실히 돈 벌 수 있는 기회""",neutral
15393,더블유게임즈,"[더벨]더블유게임즈, 수요예측 400대 1 이상 '대박예감'",neutral
15394,더블유게임즈,[애널리스트에게 듣는다] 신규 상장 기업 투자전략,neutral
15395,더블유게임즈,공모가 밑도는 새내기주 속출…바짝 긴장한 11월 상장기업들,negative
15398,더블유게임즈,상장철 맞은 IPO시장 문전성시.. 거래소 상장기업 목표 달성 '청신호',positive
15399,더블유게임즈,강스템바이오텍 '급등세'…에이티젠·케어젠·하이즈항공↑,negative
15401,더블유게임즈,공모주 투자하기 - 박 회계사처럼,neutral
15403,케어젠,[지금 그곳에선] 적자기업도 괜찮아?…벤처기업 상장 '봇물',neutral
15404,케어젠,"바이오업체 케어젠, 공모가 11만원…시총 코스닥 역대 3위",neutral
15405,케어젠,"코스닥 IPO 어느새 1.5조, IT버블 후 최대",neutral
15406,케어젠,제약株 실적 뒷심…코스닥 반등 기대 ↑,positive
15411,케어젠,'코스닥 대어(大魚)' 바이오기업 케어젠 공모주 청약,neutral
15412,케어젠,케어젠·금호에이치티 등 5곳 공모주 청약,neutral
15413,케어젠,금호에이치티·유앤아이 공모나선다,neutral
15415,케어젠,"[장외시장동향] 애니젠 34.88% 하락, 강스템바이오텍 12% 상승",negative
15417,더블유게임즈,"[인베스트조선][Weekly Invest] 더블유게임즈, 단일게임 매출 95% 차지…후속...",neutral
15418,더블유게임즈,대신證 “더블유게임즈 공모가 밴드는 매력적”,positive
15419,더블유게임즈,"""소셜카지노, 게임시장 히든마켓""…더블유게임즈, 韓게임사 롤모델될까",neutral
15420,더블유게임즈,더블유게임즈 공모가 밴드 매력적[대신증권],positive
15421,더블유게임즈,"메리츠종금證 “더블유게임즈, 상장 후 포트폴리오 다각화 성공 여부에 주목”",positive
15422,더블유게임즈,"더블유게임즈, 소셜카지노 게임 시장의 히든마켓 <메리츠證>",neutral
15424,더블유게임즈,"[신간 리뷰] 저금리 시대에 떠오르는 재테크, ‘공모주 투자’ 필승 전략",neutral
15426,케어젠,"케어젠, 공모가 11만원 확정…17일 코스닥 상장",neutral
15429,케어젠,금호에이치티·유앤아이 등 5곳 이번 주 공모주 청약,neutral
15431,케어젠,안트로젠·애니젠↑…현대카드·네이처리퍼블릭 '강세',negative
15432,케어젠,"장중 주요 뉴스, 공시 특징주(11/2)",neutral
15433,케어젠,‘억소리’ 나던 공모주는 옛말…이제는 조단위도 ‘훌쩍’,neutral
15436,케어젠,[핫클릭리포트]성장성 주목받는 '전기차'…투자자 관심도 ↑,neutral
15437,케어젠,"상장앞둔 케어젠, 필러시장 강자 2016년 퀀텀 점프 기대<NH투자證>",positive
